ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Altitude;Longitude;Latitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code)
07481;2013-11-29T01:00:00+01:00;103270;-20.0;7;150;1.0;272.35;269.65;80;6000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;7;1250.0;35;61;60;100220.0;;;;;;;;;;;;2.1;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1102.0;3100.0;;7.0;6;1140.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;7;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;-0.7999999999999545;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-01T22:00:00+01:00;102520;-20.0;5;240;1.0;271.85;270.85;92;5000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;0.0;;;;;;99490.0;;;;;;;;;;;;3.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1104.0;3100.0;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;5;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;-1.2999999999999545;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2012-01-12T07:00:00+01:00;103240;-100.0;6;150;2.1;277.05;274.55;84;8000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;100.0;8;450.0;35;61;60;100250.0;;;;277.05;;278.15;;277.15;;;;2.6;-10.0;1;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;710.0;1103.0;3100.0;;8.0;6;360.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;3.900000000000034;3.900000000000034;;5.0;;4.0;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-06T22:00:00+01:00;103130;90.0;1;360;2.6;275.05;273.15;87;20000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;10.0;1;3500.0;30;23;10;100120.0;;;;;;;;;;;;4.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1105.0;3100.0;;1.0;3;3900.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;1;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;1.900000000000034;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2012-01-15T07:00:00+01:00;102310;-40.0;6;100;1.0;268.25;267.75;96;100.0;49;Brouillard ou brouillard glacé ou brume sèche épaisse;1;101.0;;;62;61;60;99250.0;;;;267.25;;272.45;;266.15;;;;2.6;-10.0;4;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;710.0;1103.0;3100.0;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Brouillard ou brouillard glacé ou brume sèche épaisse;49;-4.899999999999977;-5.899999999999977;;-0.6999999999999886;;-7.0;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-07T16:00:00+01:00;102880;-130.0;5;40;1.0;278.75;272.65;65;45000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;10.0;0;8000.0;30;20;11;99910.0;;;;;;;;;;;;4.1;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1104.0;3100.0;;1.0;0;7500.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;5;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;5.600000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2011-12-31T19:00:00+01:00;102230;90.0;1;140;3.1;280.95;280.15;95;5000.0;50;Pluie;5;100.0;8;450.0;35;61;60;99310.0;;;;276.65;;281.55;;;;;;5.1;-10.0;;;0.0;-60.0;0.0;0.0;;4.0;;710.0;1105.0;3100.0;;1.0;7;330.0;8.0;6;780.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;1;Pluie;50;7.800000000000011;3.5;;8.400000000000034;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-08T10:00:00+01:00;103240;140.0;3;140;1.5;272.55;271.45;91;4500.0;10;Brouillard ou brouillard glacé ou brume sèche épaisse;0;0.0;;;;;;100200.0;;;;;;;;;;;;2.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1103.0;3100.0;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Brouillard ou brouillard glacé ou brume sèche épaisse;10;-0.5999999999999659;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-08T22:00:00+01:00;103290;50.0;1;160;2.6;273.15;272.25;94;4500.0;10;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;;;;;;100250.0;;;;;;;;;;;;3.1;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1103.0;3100.0;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;10;0.0;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2012-01-30T13:00:00+01:00;102570;0.0;0;340;4.1;274.45;271.55;81;10000.0;0;;;100.0;;450.0;;;;99570.0;;;;;;;;;;;;7.2;-10.0;;;;;0.0;0.0;0.0;;;710.0;1107.0;;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;0;;0;1.3000000000000114;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-10T13:00:00+01:00;103660;20.0;0;10;1.0;270.35;270.35;100;200.0;49;Neige, ou pluie et neige mêlées;4;101.0;;;62;61;60;100580.0;;;;;;;;;;;;2.1;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1102.0;3100.0;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;0;Neige, ou pluie et neige mêlées;49;-2.7999999999999545;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-26T04:00:00+01:00;99570;190.0;1;140;3.1;278.55;277.65;94;20000.0;60;Pluie;6;100.0;7;800.0;35;61;60;96700.0;;;;;;;;;;;;4.1;-10.0;;;0.0;-30.0;0.2;4.0;;;;710.0;1104.0;3100.0;;1.0;6;600.0;7.0;6;1500.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;1;Pluie;60;5.400000000000034;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-27T13:00:00+01:00;101070;-70.0;8;130;3.6;280.15;275.45;72;40000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;6;1750.0;35;20;11;98170.0;;;;;;;;;;;;5.7;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1106.0;3100.0;;6.0;6;1800.0;4.0;0;7200.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;7.0;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-28T07:00:00+01:00;100540;-100.0;6;180;10.3;284.05;272.85;46;40000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;3;3500.0;30;23;11;97700.0;;;;277.95;;284.05;;276.15;;;16.5;17.0;-10.0;0;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;1016.0;710.0;1117.0;3100.000000;3.0;3;2700.0;6.0;0;5400.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;10.900000000000034;4.800000000000011;;10.900000000000034;;3.0;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2012-01-19T13:00:00+01:00;103400;-120.0;8;160;2.1;277.15;274.65;84;5000.0;2;Pluie;5;100.0;8;800.0;35;61;60;100400.0;;;;;;;;;;;;4.1;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1104.0;3100.0;;7.0;6;810.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Pluie;2;4.0;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2012-01-21T13:00:00+01:00;102470;-110.0;8;120;4.1;280.45;278.95;90;13000.0;60;Pluie;2;100.0;7;800.0;35;61;60;99540.0;;;;;;;;;;;;6.2;-10.0;;;0.0;-60.0;0.4;0.4;0.4;;;710.0;1106.0;3100.0;;7.0;6;780.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Pluie;60;7.300000000000011;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-12T07:00:00+01:00;103260;20.0;3;0;0.0;270.45;270.05;97;1400.0;10;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;;;;;;100190.0;;;;270.45;;279.55;;268.15;;;;4.1;-10.0;4;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;710.0;1104.0;3100.0;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;10;-2.6999999999999886;-2.6999999999999886;;6.400000000000034;;-5.0;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2012-01-25T13:00:00+01:00;102080;-60.0;8;130;1.5;279.65;278.75;94;2500.0;50;Bruine;5;100.0;8;80.0;36;61;60;99150.0;;;;;;;;;;;;3.1;-10.0;;;0.0;-60.0;0.0;0.2;0.6;;;710.0;1103.0;3100.0;;8.0;7;90.0;8.0;6;390.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Bruine;50;6.5;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-15T13:00:00+01:00;103420;-110.0;8;170;1.5;276.05;275.95;99;400.0;41;Brouillard ou brouillard glacé ou brume sèche épaisse;1;75.0;6;80.0;36;20;10;100410.0;;;;;;;;;;;;3.1;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1103.0;3100.0;;5.0;7;60.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Brouillard ou brouillard glacé ou brume sèche épaisse;41;2.900000000000034;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2012-03-16T22:00:00+01:00;102330;130.0;3;190;7.2;286.85;274.45;43;20000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;0.0;;;;;;99460.0;;;;;;;;;;;;13.9;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1114.0;3100.0;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;13.700000000000045;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-22T01:00:00+01:00;102870;-80.0;8;140;3.6;282.45;278.95;79;15000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;100.0;8;1750.0;35;61;60;99950.0;;;;;;;;;;;;5.1;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1105.0;3100.0;;8.0;6;1500.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;9.300000000000011;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-22T04:00:00+01:00;102800;-40.0;5;190;9.8;285.75;281.05;73;25000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;5;800.0;35;22;60;99910.0;;;;;;;;;;;18.0;18.0;-10.0;;;0.0;-30.0;0.0;0.0;;;;1018.0;710.0;1118.0;3100.000000;1.0;6;780.0;5.0;6;1320.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;5;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;12.600000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-24T01:00:00+01:00;101300;-300.0;8;180;12.3;284.75;277.95;63;50000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;50.0;0;;30;20;12;98440.0;;;;;;;;;;;20.1;20.1;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;1020.0;710.0;1120.0;3100.000000;4.0;0;6900.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;11.600000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-12-24T07:00:00+01:00;100920;-170.0;6;190;11.3;285.35;278.25;62;50000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;5;1750.0;35;20;12;98080.0;;;;283.55;;285.75;;282.15;;;16.5;19.0;-10.0;0;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;1016.0;710.0;1119.0;3100.000000;5.0;6;1500.0;7.0;0;6900.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;12.200000000000045;10.400000000000034;;12.600000000000023;;9.0;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2012-03-25T14:00:00+02:00;102480;-80.0;8;330;3.1;290.65;278.85;46;13000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;0.0;;;;;;99650.0;;;;;;;;;;;;6.2;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1106.0;3100.0;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;17.5;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2014-01-06T19:00:00+01:00;101530;50.0;3;180;8.2;284.85;275.85;54;50000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;3;3500.0;30;23;11;98670.0;;;;276.85;;287.15;;;;;14.4;14.4;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;1014.0;710.0;1114.0;3100.000000;1.0;3;3900.0;5.0;0;7500.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;11.700000000000045;3.7000000000000455;;14.0;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2014-01-07T22:00:00+01:00;102110;130.0;1;160;6.7;285.75;279.75;67;60000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;100.0;7;3500.0;30;27;60;99240.0;;;;;;;;;;;;11.8;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1112.0;3100.0;;1.0;3;3300.0;7.0;3;5100.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;1;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;12.600000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-11-12T04:00:00+01:00;102760;-10.0;8;360;3.1;276.85;275.05;88;20000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;7;450.0;36;61;60;99780.0;;;;;;;;;;;;4.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1105.0;3100.0;;7.0;7;330.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;3.7000000000000455;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2012-02-02T13:00:00+01:00;102000;70.0;0;340;6.2;268.35;265.25;77;5000.0;70;Neige, ou pluie et neige mêlées;2;100.0;8;450.0;35;61;60;98950.0;;;;;;;;;;;;8.2;-10.0;13;0.01;0.0;-60.0;0.0;0.0;0.0;;;710.0;1108.0;3100.0;;8.0;6;450.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;0;Neige, ou pluie et neige mêlées;70;-4.7999999999999545;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2012-02-03T10:00:00+01:00;102650;170.0;2;350;8.2;264.95;260.05;65;18000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;60.0;5;800.0;35;20;10;99540.0;;;;;;;;;;;;10.8;-10.0;12;0.01;0.0;-30.0;0.0;0.0;;;;710.0;1111.0;3100.0;;3.0;6;930.0;4.0;6;1110.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;-8.199999999999989;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2014-03-19T07:00:00+01:00;102810;50.0;1;350;2.6;281.45;277.05;74;20000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;6;1750.0;35;20;11;99880.0;;;;281.45;;290.55;;281.15;;;;4.1;-10.0;0;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;710.0;1104.0;3100.0;;6.0;6;1500.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;1;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;8.300000000000011;8.300000000000011;;17.400000000000034;;8.0;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2012-02-07T10:00:00+01:00;102760;30.0;3;350;9.3;263.05;257.35;60;9000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;10.0;1;800.0;35;20;10;99620.0;;;;;;;;;;;;12.3;-10.0;11;0.0;0.0;-30.0;0.0;0.0;;;;710.0;1112.0;3100.0;;1.0;6;750.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;-10.099999999999966;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2014-03-21T13:00:00+01:00;101610;-160.0;8;190;9.8;290.95;279.15;46;15000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;2;3500.0;30;23;12;98810.0;;;;;;;;;;;16.5;18.5;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;1016.0;710.0;1119.0;3100.000000;2.0;3;3600.0;7.0;0;7800.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;17.80000000000001;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2012-02-14T16:00:00+01:00;102020;-10.0;6;340;6.2;275.45;271.45;75;10000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;6;450.0;38;20;10;99040.0;;;;;;;;;;;;7.7;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1108.0;3100.0;;5.0;8;390.0;3.0;6;1500.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;2.3000000000000114;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2012-02-21T01:00:00+01:00;103230;60.0;2;270;1.5;271.65;268.15;74;20000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;0.0;;;;;;100180.0;;;;;;;;;;;;2.6;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1103.0;3100.0;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;-1.5;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2014-04-03T14:00:00+02:00;100340;-10.0;5;280;1.5;287.25;280.05;62;20000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;100.0;8;3500.0;30;22;60;97540.0;;;;;;;;;;;;2.6;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1103.0;3100.0;;8.0;4;4200.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;5;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;14.100000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
